time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150930:0409,0.0,0.0,0.0,0.0,18.95,6.07,0.0
20150930:0509,0.0,61.0,0.0,9.23,19.31,6.51,0.0
20150930:0609,198.0,100.0,0.0,20.6,19.66,6.95,0.0
20150930:0709,345.01,131.0,0.0,31.15,19.53,6.88,0.0
20150930:0809,490.01,138.0,0.0,40.21,19.41,6.81,0.0
20150930:0909,388.01,258.0,0.0,46.71,19.29,6.74,0.0
20150930:1009,370.01,290.0,0.0,49.34,19.42,6.78,0.0
20150930:1109,0.0,66.0,0.0,47.35,19.55,6.81,0.0
20150930:1209,354.01,230.0,0.0,41.33,19.68,6.84,0.0
20150930:1309,342.01,150.0,0.0,32.57,19.61,6.94,0.0
20150930:1409,200.0,119.0,0.0,22.18,19.54,7.04,0.0
20150930:1509,68.0,67.0,0.0,10.9,19.47,7.14,0.0
20150930:1609,0.0,0.0,0.0,0.0,19.19,7.02,0.0
20150930:1709,0.0,0.0,0.0,0.0,18.91,6.9,0.0
20150930:1809,0.0,0.0,0.0,0.0,18.64,6.77,0.0
20150930:1909,0.0,0.0,0.0,0.0,18.34,6.72,0.0
20150930:2009,0.0,0.0,0.0,0.0,18.03,6.66,0.0
20150930:2109,0.0,0.0,0.0,0.0,17.73,6.61,0.0
20150930:2209,0.0,0.0,0.0,0.0,17.69,6.84,0.0
20150930:2309,0.0,0.0,0.0,0.0,17.66,7.07,0.0
20151001:0009,0.0,0.0,0.0,0.0,17.62,7.3,0.0
20151001:0109,0.0,0.0,0.0,0.0,17.38,7.15,0.0
20151001:0209,0.0,0.0,0.0,0.0,17.14,7.0,0.0
20151001:0309,0.0,0.0,0.0,0.0,16.9,6.86,0.0
20151001:0409,0.0,0.0,0.0,0.0,17.2,6.95,0.0
20151001:0509,0.0,47.0,0.0,9.05,17.5,7.04,0.0
20151001:0609,218.0,88.0,0.0,20.4,17.8,7.13,0.0
20151001:0709,0.0,43.0,0.0,30.92,18.52,7.15,0.0
20151001:0809,502.01,130.0,0.0,39.92,19.25,7.18,0.0
20151001:0909,604.01,129.0,0.0,46.36,19.97,7.2,0.0
20151001:1009,684.01,101.0,0.0,48.95,20.41,7.14,0.0
20151001:1109,656.01,101.0,0.0,46.96,20.84,7.07,0.0
20151001:1209,425.01,189.0,0.0,40.96,21.28,7.01,0.0
20151001:1309,376.01,128.0,0.0,32.22,21.16,6.84,0.0
20151001:1409,212.0,110.0,0.0,21.86,21.05,6.68,0.0
20151001:1509,89.0,54.0,0.0,10.59,20.94,6.51,0.0
20151001:1609,0.0,0.0,0.0,0.0,20.04,6.31,0.0
20151001:1709,0.0,0.0,0.0,0.0,19.15,6.11,0.0
20151001:1809,0.0,0.0,0.0,0.0,18.25,5.9,0.0
20151001:1909,0.0,0.0,0.0,0.0,17.9,5.34,0.0
20151001:2009,0.0,0.0,0.0,0.0,17.55,4.78,0.0
20151001:2109,0.0,0.0,0.0,0.0,17.21,4.22,0.0
20151001:2209,0.0,0.0,0.0,0.0,17.22,4.68,0.0
20151001:2309,0.0,0.0,0.0,0.0,17.23,5.13,0.0
20151002:0009,0.0,0.0,0.0,0.0,17.24,5.59,0.0
20151002:0109,0.0,0.0,0.0,0.0,17.01,5.49,0.0
20151002:0209,0.0,0.0,0.0,0.0,16.78,5.38,0.0
20151002:0309,0.0,0.0,0.0,0.0,16.55,5.28,0.0
20151002:0409,0.0,0.0,0.0,0.0,16.89,5.43,0.0
20151002:0509,0.0,49.0,0.0,8.87,17.23,5.58,0.0
20151002:0609,215.0,87.0,0.0,20.2,17.57,5.72,0.0
20151002:0709,363.01,117.0,0.0,30.68,18.41,5.93,0.0
20151002:0809,490.01,135.0,0.0,39.64,19.26,6.13,0.0
20151002:0909,412.01,242.0,0.0,46.02,20.11,6.33,0.0
20151002:1009,560.01,178.0,0.0,48.56,20.51,6.21,0.0
20151002:1109,608.01,129.0,0.0,46.56,20.91,6.08,0.0
20151002:1209,236.0,283.0,0.0,40.58,21.31,5.96,0.0
20151002:1309,364.01,132.0,0.0,31.87,21.28,5.75,0.0
20151002:1409,207.0,109.0,0.0,21.53,21.25,5.54,0.0
20151002:1509,20.0,72.0,0.0,10.28,21.22,5.32,0.0
20151002:1609,0.0,0.0,0.0,0.0,20.29,4.97,0.0
20151002:1709,0.0,0.0,0.0,0.0,19.37,4.63,0.0
20151002:1809,0.0,0.0,0.0,0.0,18.44,4.28,0.0
20151002:1909,0.0,0.0,0.0,0.0,18.05,3.77,0.0
20151002:2009,0.0,0.0,0.0,0.0,17.65,3.26,0.0
20151002:2109,0.0,0.0,0.0,0.0,17.26,2.76,0.0
20151002:2209,0.0,0.0,0.0,0.0,17.27,2.93,0.0
20151002:2309,0.0,0.0,0.0,0.0,17.28,3.1,0.0
20151003:0009,0.0,0.0,0.0,0.0,17.3,3.27,0.0
20151003:0109,0.0,0.0,0.0,0.0,17.12,3.0,0.0
20151003:0209,0.0,0.0,0.0,0.0,16.94,2.74,0.0
20151003:0309,0.0,0.0,0.0,0.0,16.77,2.47,0.0
20151003:0409,0.0,0.0,0.0,0.0,17.22,2.47,0.0
20151003:0509,0.0,52.0,0.0,8.68,17.68,2.48,0.0
20151003:0609,184.0,103.0,0.0,19.99,18.14,2.48,0.0
20151003:0709,294.0,156.0,0.0,30.44,19.26,2.93,0.0
20151003:0809,353.01,213.0,0.0,39.35,20.39,3.38,0.0
20151003:0909,303.0,295.0,0.0,45.68,21.52,3.83,0.0
20151003:1009,82.0,368.0,0.0,48.18,22.0,3.54,0.0
20151003:1109,21.0,316.0,0.0,46.17,22.47,3.26,0.0
20151003:1209,0.0,101.0,0.0,40.21,22.95,2.97,0.0
20151003:1309,0.0,138.0,0.0,31.53,22.9,3.1,0.0
20151003:1409,0.0,99.0,0.0,21.21,22.85,3.24,0.0
20151003:1509,24.0,70.0,0.0,9.97,22.8,3.38,0.0
20151003:1609,0.0,0.0,0.0,0.0,22.02,2.99,0.0
20151003:1709,0.0,0.0,0.0,0.0,21.25,2.61,0.0
20151003:1809,0.0,0.0,0.0,0.0,20.47,2.22,0.0
20151003:1909,0.0,0.0,0.0,0.0,20.1,2.03,0.0
20151003:2009,0.0,0.0,0.0,0.0,19.73,1.84,0.0
20151003:2109,0.0,0.0,0.0,0.0,19.37,1.66,0.0
20151003:2209,0.0,0.0,0.0,0.0,19.33,1.97,0.0
20151003:2309,0.0,0.0,0.0,0.0,19.29,2.29,0.0
20151004:0009,0.0,0.0,0.0,0.0,19.26,2.61,0.0
20151004:0109,0.0,0.0,0.0,0.0,19.02,2.24,0.0
20151004:0209,0.0,0.0,0.0,0.0,18.78,1.88,0.0
20151004:0309,0.0,0.0,0.0,0.0,18.55,1.52,0.0
20151004:0409,0.0,0.0,0.0,0.0,18.69,1.39,0.0
20151004:0509,0.0,47.0,0.0,8.5,18.84,1.27,0.0
20151004:0609,205.0,89.0,0.0,19.78,18.99,1.14,0.0
20151004:0709,369.01,108.0,0.0,30.2,20.33,1.16,0.0
20151004:0809,491.01,128.0,0.0,39.06,21.67,1.18,0.0
20151004:0909,580.01,135.0,0.0,45.33,23.01,1.2,0.0
20151004:1009,636.01,123.0,0.0,47.79,23.71,1.19,0.0
20151004:1109,619.01,115.0,0.0,45.77,24.41,1.17,0.0
20151004:1209,504.01,130.0,0.0,39.83,25.11,1.16,0.0
20151004:1309,381.01,114.0,0.0,31.18,24.94,1.46,0.0
20151004:1409,210.0,101.0,0.0,20.89,24.77,1.77,0.0
20151004:1509,61.0,58.0,0.0,9.67,24.61,2.07,0.0
20151004:1609,0.0,0.0,0.0,0.0,23.89,1.57,0.0
20151004:1709,0.0,0.0,0.0,0.0,23.18,1.07,0.0
20151004:1809,0.0,0.0,0.0,0.0,22.47,0.57,0.0
20151004:1909,0.0,0.0,0.0,0.0,21.81,0.7,0.0
20151004:2009,0.0,0.0,0.0,0.0,21.14,0.84,0.0
20151004:2109,0.0,0.0,0.0,0.0,20.48,0.98,0.0
20151004:2209,0.0,0.0,0.0,0.0,20.23,0.91,0.0
20151004:2309,0.0,0.0,0.0,0.0,19.99,0.85,0.0
20151005:0009,0.0,0.0,0.0,0.0,19.75,0.79,0.0
20151005:0109,0.0,0.0,0.0,0.0,19.62,1.14,0.0
20151005:0209,0.0,0.0,0.0,0.0,19.49,1.49,0.0
20151005:0309,0.0,0.0,0.0,0.0,19.37,1.85,0.0
20151005:0409,0.0,0.0,0.0,0.0,19.72,1.73,0.0
20151005:0509,0.0,49.0,0.0,8.31,20.08,1.61,0.0
20151005:0609,192.0,94.0,0.0,19.58,20.44,1.49,0.0
20151005:0709,359.01,112.0,0.0,29.96,21.32,1.07,0.0
20151005:0809,478.01,134.0,0.0,38.77,22.2,0.65,0.0
20151005:0909,537.01,159.0,0.0,44.99,23.08,0.23,0.0
20151005:1009,620.01,130.0,0.0,47.41,23.7,0.45,0.0
20151005:1109,450.01,216.0,0.0,45.38,24.32,0.67,0.0
20151005:1209,448.01,161.0,0.0,39.46,24.94,0.88,0.0
20151005:1309,363.01,121.0,0.0,30.84,24.82,1.47,0.0
20151005:1409,137.0,135.0,0.0,20.57,24.7,2.05,0.0
20151005:1509,56.0,58.0,0.0,9.36,24.58,2.63,0.0
20151005:1609,0.0,0.0,0.0,0.0,23.79,2.36,0.0
20151005:1709,0.0,0.0,0.0,0.0,23.01,2.08,0.0
20151005:1809,0.0,0.0,0.0,0.0,22.22,1.81,0.0
20151005:1909,0.0,0.0,0.0,0.0,21.54,1.65,0.0
20151005:2009,0.0,0.0,0.0,0.0,20.86,1.49,0.0
20151005:2109,0.0,0.0,0.0,0.0,20.18,1.32,0.0
20151005:2209,0.0,0.0,0.0,0.0,20.01,1.31,0.0
20151005:2309,0.0,0.0,0.0,0.0,19.84,1.3,0.0
20151006:0009,0.0,0.0,0.0,0.0,19.67,1.28,0.0
20151006:0109,0.0,0.0,0.0,0.0,19.53,1.46,0.0
20151006:0209,0.0,0.0,0.0,0.0,19.4,1.63,0.0
20151006:0309,0.0,0.0,0.0,0.0,19.27,1.81,0.0
20151006:0409,0.0,0.0,0.0,0.0,19.38,1.59,0.0
20151006:0509,0.0,49.0,0.0,8.12,19.49,1.37,0.0
20151006:0609,189.0,94.0,0.0,19.37,19.61,1.16,0.0
20151006:0709,355.01,112.0,0.0,29.71,21.15,1.2,0.0
20151006:0809,483.01,128.0,0.0,38.48,22.7,1.25,0.0
20151006:0909,451.01,208.0,0.0,44.64,24.24,1.3,0.0
20151006:1009,193.0,350.0,0.0,47.02,24.92,1.1,0.0
20151006:1109,327.01,280.0,0.0,44.99,25.59,0.9,0.0
20151006:1209,106.0,308.0,0.0,39.09,26.27,0.7,0.0
20151006:1309,197.0,208.0,0.0,30.49,26.1,1.43,0.0
20151006:1409,146.0,127.0,0.0,20.25,25.93,2.17,0.0
20151006:1509,41.0,60.0,0.0,9.06,25.76,2.9,0.0
20151006:1609,0.0,0.0,0.0,0.0,24.65,2.16,0.0
20151006:1709,0.0,0.0,0.0,0.0,23.54,1.43,0.0
20151006:1809,0.0,0.0,0.0,0.0,22.43,0.69,0.0
20151006:1909,0.0,0.0,0.0,0.0,21.85,0.64,0.0
20151006:2009,0.0,0.0,0.0,0.0,21.27,0.6,0.0
20151006:2109,0.0,0.0,0.0,0.0,20.7,0.55,0.0
20151006:2209,0.0,0.0,0.0,0.0,20.52,1.08,0.0
20151006:2309,0.0,0.0,0.0,0.0,20.34,1.6,0.0
20151007:0009,0.0,0.0,0.0,0.0,20.17,2.12,0.0
20151007:0109,0.0,0.0,0.0,0.0,19.81,2.0,0.0
20151007:0209,0.0,0.0,0.0,0.0,19.45,1.87,0.0
20151007:0309,0.0,0.0,0.0,0.0,19.1,1.74,0.0
20151007:0409,0.0,0.0,0.0,0.0,19.5,1.45,0.0
20151007:0509,0.0,52.0,0.0,7.93,19.9,1.17,0.0
20151007:0609,186.0,93.0,0.0,19.15,20.3,0.88,0.0
20151007:0709,352.01,111.0,0.0,29.46,21.51,0.98,0.0
20151007:0809,479.01,128.0,0.0,38.18,22.72,1.08,0.0
20151007:0909,548.01,147.0,0.0,44.3,23.93,1.17,0.0
20151007:1009,539.01,175.0,0.0,46.64,24.32,1.31,0.0
20151007:1109,505.01,177.0,0.0,44.6,24.71,1.45,0.0
20151007:1209,277.0,249.0,0.0,38.72,25.11,1.59,0.0
20151007:1309,277.0,165.0,0.0,30.15,25.19,2.09,0.0
20151007:1409,3.0,115.0,0.0,19.93,25.27,2.59,0.0
20151007:1509,1.0,40.0,0.0,8.76,25.36,3.09,0.0
20151007:1609,0.0,0.0,0.0,0.0,24.07,2.63,0.0
20151007:1709,0.0,0.0,0.0,0.0,22.78,2.16,0.0
20151007:1809,0.0,0.0,0.0,0.0,21.49,1.7,0.0
20151007:1909,0.0,0.0,0.0,0.0,21.13,1.66,0.0
20151007:2009,0.0,0.0,0.0,0.0,20.77,1.62,0.0
20151007:2109,0.0,0.0,0.0,0.0,20.42,1.59,0.0
20151007:2209,0.0,0.0,0.0,0.0,20.31,1.65,0.0
20151007:2309,0.0,0.0,0.0,0.0,20.2,1.71,0.0
20151008:0009,0.0,0.0,0.0,0.0,20.09,1.77,0.0
20151008:0109,0.0,0.0,0.0,0.0,19.63,1.86,0.0
20151008:0209,0.0,0.0,0.0,0.0,19.18,1.95,0.0
20151008:0309,0.0,0.0,0.0,0.0,18.73,2.04,0.0
20151008:0409,0.0,0.0,0.0,0.0,19.1,2.06,0.0
20151008:0509,0.0,47.0,0.0,7.74,19.47,2.09,0.0
20151008:0609,171.0,99.0,0.0,18.94,19.84,2.11,0.0
20151008:0709,280.01,151.0,0.0,29.22,20.57,1.95,0.0
20151008:0809,434.01,153.0,0.0,37.89,21.3,1.79,0.0
20151008:0909,55.0,334.0,0.0,43.95,22.03,1.63,0.0
20151008:1009,0.0,104.0,0.0,46.26,22.4,1.73,0.0
20151008:1109,152.0,340.0,0.0,44.22,22.77,1.84,0.0
20151008:1209,419.01,168.0,0.0,38.36,23.14,1.94,0.0
20151008:1309,69.0,236.0,0.0,29.81,22.78,2.59,0.0
20151008:1409,136.0,126.0,0.0,19.62,22.43,3.23,0.0
20151008:1509,44.0,54.0,0.0,8.46,22.08,3.88,0.0
20151008:1609,0.0,0.0,0.0,0.0,21.4,3.14,0.0
20151008:1709,0.0,0.0,0.0,0.0,20.72,2.41,0.0
20151008:1809,0.0,0.0,0.0,0.0,20.04,1.68,0.0
20151008:1909,0.0,0.0,0.0,0.0,19.82,1.74,0.0
20151008:2009,0.0,0.0,0.0,0.0,19.6,1.79,0.0
20151008:2109,0.0,0.0,0.0,0.0,19.39,1.85,0.0
20151008:2209,0.0,0.0,0.0,0.0,19.36,1.87,0.0
20151008:2309,0.0,0.0,0.0,0.0,19.33,1.89,0.0
20151009:0009,0.0,0.0,0.0,0.0,19.31,1.92,0.0
20151009:0109,0.0,0.0,0.0,0.0,18.81,1.71,0.0
20151009:0209,0.0,0.0,0.0,0.0,18.31,1.5,0.0
20151009:0309,0.0,0.0,0.0,0.0,17.82,1.3,0.0
20151009:0409,0.0,0.0,0.0,0.0,18.13,1.14,0.0
20151009:0509,0.0,44.0,0.0,7.55,18.45,0.99,0.0
20151009:0609,134.0,116.0,0.0,18.73,18.77,0.84,0.0
20151009:0709,293.01,142.0,0.0,28.97,19.91,0.83,0.0
20151009:0809,130.0,292.0,0.0,37.59,21.05,0.82,0.0
20151009:0909,269.0,295.0,0.0,43.61,22.19,0.81,0.0
20151009:1009,163.0,350.0,0.0,45.88,22.88,1.1,0.0
20151009:1109,58.0,335.0,0.0,43.83,23.57,1.39,0.0
20151009:1209,220.0,268.0,0.0,37.99,24.27,1.68,0.0
20151009:1309,93.0,233.0,0.0,29.48,24.29,2.07,0.0
20151009:1409,94.0,140.0,0.0,19.3,24.31,2.46,0.0
20151009:1509,27.0,56.0,0.0,8.16,24.33,2.86,0.0
20151009:1609,0.0,0.0,0.0,0.0,23.24,2.51,0.0
20151009:1709,0.0,0.0,0.0,0.0,22.16,2.17,0.0
20151009:1809,0.0,0.0,0.0,0.0,21.08,1.82,0.0
20151009:1909,0.0,0.0,0.0,0.0,20.64,1.84,0.0
20151009:2009,0.0,0.0,0.0,0.0,20.2,1.87,0.0
20151009:2109,0.0,0.0,0.0,0.0,19.77,1.89,0.0
20151009:2209,0.0,0.0,0.0,0.0,19.65,2.01,0.0
20151009:2309,0.0,0.0,0.0,0.0,19.53,2.14,0.0
20151010:0009,0.0,0.0,0.0,0.0,19.42,2.26,0.0
20151010:0109,0.0,0.0,0.0,0.0,19.32,2.26,0.0
20151010:0209,0.0,0.0,0.0,0.0,19.22,2.25,0.0
20151010:0309,0.0,0.0,0.0,0.0,19.12,2.25,0.0
20151010:0409,0.0,0.0,0.0,0.0,19.52,2.34,0.0
20151010:0509,0.0,48.0,0.0,7.36,19.92,2.42,0.0
20151010:0609,134.0,114.0,0.0,18.51,20.32,2.51,0.0
20151010:0709,290.01,141.0,0.0,28.72,20.81,2.33,0.0
20151010:0809,326.01,210.0,0.0,37.3,21.31,2.15,0.0
20151010:0909,57.0,331.0,0.0,43.26,21.8,1.97,0.0
20151010:1009,88.0,353.0,0.0,45.5,22.1,2.34,0.0
20151010:1109,6.0,266.0,0.0,43.45,22.39,2.71,0.0
20151010:1209,0.0,73.0,0.0,37.63,22.69,3.08,0.0
20151010:1309,0.0,41.0,0.0,29.14,22.78,3.0,0.0
20151010:1409,1.0,96.0,0.0,18.99,22.87,2.93,0.0
20151010:1509,2.0,42.0,0.0,7.87,22.97,2.86,0.0
20151010:1609,0.0,0.0,0.0,0.0,22.49,3.08,0.0
20151010:1709,0.0,0.0,0.0,0.0,22.02,3.3,0.0
20151010:1809,0.0,0.0,0.0,0.0,21.54,3.52,0.0
20151010:1909,0.0,0.0,0.0,0.0,21.46,3.13,0.0
20151010:2009,0.0,0.0,0.0,0.0,21.38,2.74,0.0
20151010:2109,0.0,0.0,0.0,0.0,21.3,2.34,0.0
20151010:2209,0.0,0.0,0.0,0.0,21.59,2.51,0.0
20151010:2309,0.0,0.0,0.0,0.0,21.88,2.68,0.0
20151011:0009,0.0,0.0,0.0,0.0,22.17,2.84,0.0
20151011:0109,0.0,0.0,0.0,0.0,22.08,2.83,0.0
20151011:0209,0.0,0.0,0.0,0.0,21.99,2.81,0.0
20151011:0309,0.0,0.0,0.0,0.0,21.9,2.8,0.0
20151011:0409,0.0,0.0,0.0,0.0,22.37,3.89,0.0
20151011:0509,0.0,47.0,0.0,7.16,22.84,4.97,0.0
20151011:0609,70.0,136.0,0.0,18.29,23.32,6.06,0.0
20151011:0709,16.0,202.0,0.0,28.47,24.13,6.54,0.0
20151011:0809,228.0,255.0,0.0,37.0,24.94,7.02,0.0
20151011:0909,408.01,219.0,0.0,42.92,25.75,7.5,0.0
20151011:1009,351.01,270.0,0.0,45.12,25.43,8.1,0.0
20151011:1109,7.0,266.0,0.0,43.07,25.11,8.69,0.0
20151011:1209,10.0,243.0,0.0,37.27,24.79,9.28,0.0
20151011:1309,0.0,41.0,0.0,28.81,24.56,8.29,0.0
20151011:1409,0.0,71.0,0.0,18.69,24.33,7.3,0.0
20151011:1509,29.0,50.0,0.0,7.58,24.1,6.3,0.0
20151011:1609,0.0,0.0,0.0,0.0,23.37,5.5,0.0
20151011:1709,0.0,0.0,0.0,0.0,22.65,4.7,0.0
20151011:1809,0.0,0.0,0.0,0.0,21.93,3.9,0.0
20151011:1909,0.0,0.0,0.0,0.0,21.46,4.17,0.0
20151011:2009,0.0,0.0,0.0,0.0,20.99,4.43,0.0
20151011:2109,0.0,0.0,0.0,0.0,20.53,4.69,0.0
20151011:2209,0.0,0.0,0.0,0.0,20.5,4.49,0.0
20151011:2309,0.0,0.0,0.0,0.0,20.47,4.29,0.0
20151012:0009,0.0,0.0,0.0,0.0,20.45,4.08,0.0
20151012:0109,0.0,0.0,0.0,0.0,20.19,3.46,0.0
20151012:0209,0.0,0.0,0.0,0.0,19.93,2.84,0.0
20151012:0309,0.0,0.0,0.0,0.0,19.68,2.22,0.0
20151012:0409,0.0,0.0,0.0,0.0,19.94,2.3,0.0
20151012:0509,0.0,40.0,0.0,6.97,20.21,2.39,0.0
20151012:0609,132.0,111.0,0.0,18.08,20.48,2.47,0.0
20151012:0709,258.01,154.0,0.0,28.21,21.25,3.17,0.0
20151012:0809,259.0,239.0,0.0,36.7,22.03,3.87,0.0
20151012:0909,545.01,133.0,0.0,42.57,22.8,4.57,0.0
20151012:1009,596.01,122.0,0.0,44.74,23.25,4.39,0.0
20151012:1109,547.01,134.0,0.0,42.69,23.69,4.22,0.0
20151012:1209,455.01,132.0,0.0,36.91,24.14,4.04,0.0
20151012:1309,317.01,124.0,0.0,28.48,24.16,3.68,0.0
20151012:1409,163.0,100.0,0.0,18.38,24.18,3.32,0.0
20151012:1509,41.0,44.0,0.0,7.29,24.2,2.97,0.0
20151012:1609,0.0,0.0,0.0,0.0,23.18,2.83,0.0
20151012:1709,0.0,0.0,0.0,0.0,22.17,2.7,0.0
20151012:1809,0.0,0.0,0.0,0.0,21.16,2.57,0.0
20151012:1909,0.0,0.0,0.0,0.0,20.53,2.42,0.0
20151012:2009,0.0,0.0,0.0,0.0,19.9,2.28,0.0
20151012:2109,0.0,0.0,0.0,0.0,19.27,2.14,0.0
20151012:2209,0.0,0.0,0.0,0.0,19.1,2.28,0.0
20151012:2309,0.0,0.0,0.0,0.0,18.94,2.41,0.0
20151013:0009,0.0,0.0,0.0,0.0,18.78,2.55,0.0
20151013:0109,0.0,0.0,0.0,0.0,18.52,2.61,0.0
20151013:0209,0.0,0.0,0.0,0.0,18.26,2.67,0.0
20151013:0309,0.0,0.0,0.0,0.0,18.0,2.73,0.0
20151013:0409,0.0,0.0,0.0,0.0,18.32,2.3,0.0
20151013:0509,0.0,44.0,0.0,6.77,18.65,1.87,0.0
20151013:0609,127.0,111.0,0.0,17.86,18.98,1.43,0.0
20151013:0709,275.01,142.0,0.0,27.96,20.07,1.63,0.0
20151013:0809,454.01,126.0,0.0,36.4,21.16,1.83,0.0
20151013:0909,550.01,126.0,0.0,42.23,22.25,2.03,0.0
20151013:1009,450.01,209.0,0.0,44.37,22.6,1.66,0.0
20151013:1109,238.0,298.0,0.0,42.31,22.95,1.29,0.0
20151013:1209,177.0,272.0,0.0,36.55,23.31,0.92,0.0
20151013:1309,114.0,217.0,0.0,28.15,23.4,1.76,0.0
20151013:1409,156.0,100.0,0.0,18.08,23.49,2.59,0.0
20151013:1509,24.0,47.0,0.0,7.01,23.59,3.42,0.0
20151013:1609,0.0,0.0,0.0,0.0,22.39,3.62,0.0
20151013:1709,0.0,0.0,0.0,0.0,21.2,3.82,0.0
20151013:1809,0.0,0.0,0.0,0.0,20.01,4.01,0.0
20151013:1909,0.0,0.0,0.0,0.0,19.44,3.91,0.0
20151013:2009,0.0,0.0,0.0,0.0,18.87,3.81,0.0
20151013:2109,0.0,0.0,0.0,0.0,18.31,3.71,0.0
20151013:2209,0.0,0.0,0.0,0.0,18.19,3.82,0.0
20151013:2309,0.0,0.0,0.0,0.0,18.07,3.93,0.0
20151014:0009,0.0,0.0,0.0,0.0,17.95,4.04,0.0
20151014:0109,0.0,0.0,0.0,0.0,17.67,3.83,0.0
20151014:0209,0.0,0.0,0.0,0.0,17.39,3.61,0.0
20151014:0309,0.0,0.0,0.0,0.0,17.11,3.39,0.0
20151014:0409,0.0,0.0,0.0,0.0,17.57,3.54,0.0
20151014:0509,0.0,40.0,0.0,6.57,18.03,3.68,0.0
20151014:0609,160.0,91.0,0.0,17.64,18.5,3.82,0.0
20151014:0709,326.01,109.0,0.0,27.7,19.38,3.88,0.0
20151014:0809,434.01,136.0,0.0,36.1,20.27,3.93,0.0
20151014:0909,422.01,202.0,0.0,41.88,21.15,3.99,0.0
20151014:1009,342.01,265.0,0.0,43.99,21.53,3.79,0.0
20151014:1109,457.01,182.0,0.0,41.94,21.91,3.59,0.0
20151014:1209,437.01,136.0,0.0,36.2,22.29,3.39,0.0
20151014:1309,313.01,120.0,0.0,27.83,22.21,3.56,0.0
20151014:1409,155.0,98.0,0.0,17.78,22.13,3.73,0.0
20151014:1509,27.0,44.0,0.0,6.73,22.05,3.9,0.0
20151014:1609,0.0,0.0,0.0,0.0,21.11,3.66,0.0
20151014:1709,0.0,0.0,0.0,0.0,20.18,3.42,0.0
20151014:1809,0.0,0.0,0.0,0.0,19.25,3.17,0.0
20151014:1909,0.0,0.0,0.0,0.0,18.78,2.94,0.0
20151014:2009,0.0,0.0,0.0,0.0,18.3,2.7,0.0
20151014:2109,0.0,0.0,0.0,0.0,17.83,2.47,0.0
20151014:2209,0.0,0.0,0.0,0.0,17.69,2.65,0.0
20151014:2309,0.0,0.0,0.0,0.0,17.56,2.84,0.0
20151015:0009,0.0,0.0,0.0,0.0,17.43,3.02,0.0
20151015:0109,0.0,0.0,0.0,0.0,17.21,2.97,0.0
20151015:0209,0.0,0.0,0.0,0.0,16.99,2.92,0.0
20151015:0309,0.0,0.0,0.0,0.0,16.77,2.87,0.0
20151015:0409,0.0,0.0,0.0,0.0,17.14,2.7,0.0
20151015:0509,0.0,39.0,0.0,6.38,17.52,2.53,0.0
20151015:0609,168.0,85.0,0.0,17.41,17.9,2.36,0.0
20151015:0709,316.01,112.0,0.0,27.45,19.08,2.45,0.0
20151015:0809,445.01,126.0,0.0,35.81,20.26,2.54,0.0
20151015:0909,522.01,138.0,0.0,41.54,21.44,2.63,0.0
20151015:1009,551.01,141.0,0.0,43.62,21.93,2.71,0.0
20151015:1109,541.01,127.0,0.0,41.56,22.42,2.78,0.0
20151015:1209,463.01,116.0,0.0,35.85,22.92,2.86,0.0
20151015:1309,325.01,109.0,0.0,27.51,22.7,3.23,0.0
20151015:1409,160.0,92.0,0.0,17.48,22.49,3.61,0.0
20151015:1509,34.0,39.0,0.0,6.45,22.28,3.99,0.0
20151015:1609,0.0,0.0,0.0,0.0,21.17,3.55,0.0
20151015:1709,0.0,0.0,0.0,0.0,20.06,3.11,0.0
20151015:1809,0.0,0.0,0.0,0.0,18.95,2.68,0.0
20151015:1909,0.0,0.0,0.0,0.0,18.46,2.64,0.0
20151015:2009,0.0,0.0,0.0,0.0,17.97,2.6,0.0
20151015:2109,0.0,0.0,0.0,0.0,17.48,2.57,0.0
20151015:2209,0.0,0.0,0.0,0.0,17.49,2.49,0.0
20151015:2309,0.0,0.0,0.0,0.0,17.51,2.42,0.0
20151016:0009,0.0,0.0,0.0,0.0,17.53,2.34,0.0
20151016:0109,0.0,0.0,0.0,0.0,17.43,2.46,0.0
20151016:0209,0.0,0.0,0.0,0.0,17.33,2.57,0.0
20151016:0309,0.0,0.0,0.0,0.0,17.24,2.68,0.0
20151016:0409,0.0,0.0,0.0,0.0,17.51,2.69,0.0
20151016:0509,0.0,38.0,0.0,6.18,17.78,2.7,0.0
20151016:0609,92.0,119.0,0.0,17.19,18.06,2.72,0.0
20151016:0709,63.0,214.0,0.0,27.19,18.8,2.34,0.0
20151016:0809,3.0,207.0,0.0,35.51,19.54,1.95,0.0
20151016:0909,52.0,316.0,0.0,41.2,20.28,1.57,0.0
20151016:1009,0.0,154.0,0.0,43.25,20.74,1.99,0.0
20151016:1109,0.0,191.0,0.0,41.2,21.2,2.4,0.0
20151016:1209,0.0,110.0,0.0,35.5,21.66,2.81,0.0
20151016:1309,0.0,97.0,0.0,27.19,21.37,2.95,0.0
20151016:1409,2.0,98.0,0.0,17.19,21.09,3.09,0.0
20151016:1509,14.0,41.0,0.0,6.17,20.81,3.23,0.0
20151016:1609,0.0,0.0,0.0,0.0,20.04,2.91,0.0
20151016:1709,0.0,0.0,0.0,0.0,19.27,2.6,0.0
